capacidad_mochila,2500000,,
id,valor,peso
4076,694,594
4077,374,274
4078,501,401
4079,333,233
4080,384,284
4081,340,240
4082,740,640
4083,796,696
4084,420,320
4085,340,240
4086,917,817
4087,626,526
4088,639,539
4089,638,538
4090,427,327
4091,865,765
4092,306,206
4093,516,416
4094,1059,959
4095,538,438
4096,288,188
4097,457,357
4098,251,151
4099,465,365
4100,932,832
4101,278,178
4102,755,655
4103,587,487
4104,409,309
4105,184,84
4106,631,531
4107,211,111
4108,575,475
4109,711,611
4110,899,799
4111,614,514
4112,119,19
4113,1092,992
4114,710,610
4115,878,778
4116,728,628
4117,1077,977
4118,750,650
4119,889,789
4120,730,630
4121,292,192
4122,713,613
4123,578,478
4124,179,79
4125,473,373
4126,910,810
4127,908,808
4128,444,344
4129,1036,936
4130,990,890
4131,364,264
4132,257,157
4133,151,51
4134,581,481
4135,250,150
4136,135,35
4137,942,842
4138,175,75
4139,214,114
4140,200,100
4141,113,13
4142,1100,1000
4143,399,299
4144,461,361
4145,948,848
4146,260,160
4147,434,334
4148,659,559
4149,693,593
4150,814,714
4151,1010,910
4152,948,848
4153,328,228
4154,156,56
4155,814,714
4156,108,8
4157,446,346
4158,975,875
4159,1060,960
4160,1003,903
4161,1087,987
4162,1050,950
4163,913,813
4164,147,47
4165,604,504
4166,154,54
4167,128,28
4168,897,797
4169,474,374
4170,642,542
4171,450,350
4172,828,728
4173,760,660
4174,1076,976
4175,670,570
4176,1021,921
4177,733,633
4178,1089,989
4179,427,327
4180,475,375
4181,289,189
4182,782,682
4183,635,535
4184,432,332
4185,181,81
4186,591,491
4187,990,890
4188,680,580
4189,851,751
4190,473,373
4191,211,111
4192,716,616
4193,877,777
4194,103,3
4195,916,816
4196,133,33
4197,241,141
4198,177,77
4199,889,789
4200,848,748
4201,248,148
4202,585,485
4203,553,453
4204,938,838
4205,602,502
4206,466,366
4207,740,640
4208,561,461
4209,766,666
4210,752,652
4211,140,40
4212,706,606
4213,1053,953
4214,115,15
4215,716,616
4216,332,232
4217,877,777
4218,544,444
4219,621,521
4220,978,878
4221,1052,952
4222,242,142
4223,1100,1000
4224,795,695
4225,796,696
4226,178,78
4227,300,200
4228,736,636
4229,469,369
4230,378,278
4231,113,13
4232,373,273
4233,521,421
4234,198,98
4235,127,27
4236,1020,920
4237,981,881
4238,747,647
4239,321,221
4240,149,49
4241,327,227
4242,430,330
4243,984,884
4244,270,170
4245,488,388
4246,996,896
4247,265,165
4248,154,54
4249,143,43
4250,240,140
4251,1050,950
4252,991,891
4253,610,510
4254,588,488
4255,712,612
4256,355,255
4257,1048,948
4258,823,723
4259,1032,932
4260,352,252
4261,210,110
4262,212,112
4263,559,459
4264,493,393
4265,729,629
4266,1007,907
4267,680,580
4268,488,388
4269,594,494
4270,657,557
4271,284,184
4272,440,340
4273,482,382
4274,506,406
4275,986,886
4276,250,150
4277,581,481
4278,1095,995
4279,1015,915
4280,825,725
4281,620,520
4282,362,262
4283,240,140
4284,131,31
4285,214,114
4286,243,143
4287,958,858
4288,728,628
4289,919,819
4290,1005,905
4291,883,783
4292,572,472
4293,565,465
4294,686,586
4295,965,865
4296,184,84
4297,925,825
4298,172,72
4299,512,412
4300,486,386
4301,468,368
4302,640,540
4303,216,116
4304,579,479
4305,439,339
4306,520,420
4307,330,230
4308,129,29
4309,912,812
4310,410,310
4311,1025,925
4312,532,432
4313,126,26
4314,363,263
4315,1055,955
4316,441,341
4317,1029,929
4318,1010,910
4319,214,114
4320,669,569
4321,1098,998
4322,826,726
4323,424,324
4324,641,541
4325,131,31
4326,647,547
4327,964,864
4328,768,668
4329,480,380
4330,594,494
4331,758,658
4332,862,762
4333,107,7
4334,102,2
4335,966,866
4336,916,816
4337,525,425
4338,480,380
4339,1098,998
4340,135,35
4341,404,304
4342,799,699
4343,168,68
4344,629,529
4345,327,227
4346,501,401
4347,362,262
4348,484,384
4349,999,899
4350,1091,991
4351,196,96
4352,1030,930
4353,723,623
4354,389,289
4355,223,123
4356,194,94
4357,666,566
4358,247,147
4359,128,28
4360,190,90
4361,508,408
4362,715,615
4363,548,448
4364,798,698
4365,705,605
4366,800,700
4367,1034,934
4368,993,893
4369,618,518
4370,800,700
4371,742,642
4372,1068,968
4373,1063,963
4374,887,787
4375,844,744
4376,646,546
4377,437,337
4378,572,472
4379,764,664
4380,1085,985
4381,916,816
4382,104,4
4383,1093,993
4384,362,262
4385,691,591
4386,448,348
4387,817,717
4388,961,861
4389,726,626
4390,508,408
4391,171,71
4392,390,290
4393,738,638
4394,237,137
4395,1066,966
4396,340,240
4397,893,793
4398,181,81
4399,593,493
4400,1058,958
4401,950,850
4402,428,328
4403,885,785
4404,935,835
4405,789,689
4406,104,4
4407,695,595
4408,115,15
4409,718,618
4410,325,225
4411,393,293
4412,188,88
4413,648,548
4414,1011,911
4415,810,710
4416,733,633
4417,350,250
4418,442,342
4419,845,745
4420,207,107
4421,512,412
4422,154,54
4423,278,178
4424,296,196
4425,142,42
4426,289,189
4427,526,426
4428,173,73
4429,772,672
4430,754,654
4431,581,481
4432,1028,928
4433,361,261
4434,890,790
4435,834,734
4436,569,469
4437,706,606
4438,564,464
4439,1019,919
4440,576,476
4441,964,864
4442,109,9
4443,650,550
4444,521,421
4445,405,305
4446,484,384
4447,300,200
4448,182,82
4449,430,330
4450,280,180
4451,545,445
4452,265,165
4453,299,199
4454,867,767
4455,710,610
4456,287,187
4457,500,400
4458,842,742
4459,503,403
4460,785,685
4461,700,600
4462,544,444
4463,577,477
4464,794,694
4465,309,209
4466,1076,976
4467,611,511
4468,999,899
4469,474,374
4470,971,871
4471,467,367
4472,190,90
4473,1021,921
4474,1007,907
4475,511,411
4476,223,123
4477,548,448
4478,564,464
4479,876,776
4480,1051,951
4481,795,695
4482,1009,909
4483,319,219
4484,608,508
4485,157,57
4486,232,132
4487,481,381
4488,862,762
4489,445,345
4490,151,51
4491,581,481
4492,718,618
4493,1048,948
4494,234,134
4495,1012,912
4496,138,38
4497,467,367
4498,134,34
4499,641,541
4500,393,293
4501,804,704
4502,1043,943
4503,1002,902
4504,462,362
4505,211,111
4506,758,658
4507,1093,993
4508,616,516
4509,678,578
4510,1096,996
4511,784,684
4512,888,788
4513,193,93
4514,807,707
4515,386,286
4516,815,715
4517,789,689
4518,728,628
4519,292,192
4520,258,158
4521,674,574
4522,443,343
4523,1012,912
4524,288,188
4525,959,859
4526,144,44
4527,465,365
4528,732,632
4529,475,375
4530,182,82
4531,938,838
4532,845,745
4533,579,479
4534,221,121
4535,382,282
4536,815,715
4537,751,651
4538,734,634
4539,612,512
4540,883,783
4541,620,520
4542,184,84
4543,969,869
4544,255,155
4545,368,268
4546,870,770
4547,565,465
4548,735,635
4549,222,122
4550,376,276
4551,539,439
4552,626,526
4553,728,628
4554,1091,991
4555,271,171
4556,830,730
4557,751,651
4558,370,270
4559,308,208
4560,355,255
4561,637,537
4562,792,692
4563,434,334
4564,159,59
4565,1009,909
4566,327,227
4567,593,493
4568,552,452
4569,103,3
4570,1052,952
4571,413,313
4572,621,521
4573,415,315
4574,868,768
4575,110,10
4576,521,421
4577,1090,990
4578,354,254
4579,724,624
4580,1049,949
4581,860,760
4582,715,615
4583,820,720
4584,1055,955
4585,367,267
4586,515,415
4587,859,759
4588,744,644
4589,417,317
4590,589,489
4591,1082,982
4592,602,502
4593,679,579
4594,996,896
4595,831,731
4596,983,883
4597,257,157
4598,138,38
4599,232,132
4600,708,608
4601,192,92
4602,960,860
4603,798,698
4604,534,434
4605,126,26
4606,219,119
4607,318,218
4608,501,401
4609,948,848
4610,133,33
4611,217,117
4612,481,381
4613,840,740
4614,379,279
4615,938,838
4616,784,684
4617,582,482
4618,286,186
4619,132,32
4620,492,392
4621,967,867
4622,1071,971
4623,309,209
4624,298,198
4625,186,86
4626,869,769
4627,832,732
4628,770,670
4629,265,165
4630,886,786
4631,1058,958
4632,457,357
4633,790,690
4634,732,632
4635,925,825
4636,1027,927
4637,664,564
4638,953,853
4639,372,272
4640,1012,912
4641,247,147
4642,389,289
4643,1100,1000
4644,944,844
4645,656,556
4646,435,335
4647,318,218
4648,893,793
4649,222,122
4650,660,560
4651,381,281
4652,908,808
4653,241,141
4654,357,257
4655,370,270
4656,637,537
4657,1017,917
4658,1073,973
4659,387,287
4660,461,361
4661,370,270
4662,586,486
4663,926,826
4664,891,791
4665,460,360
4666,275,175
4667,672,572
4668,1045,945
4669,488,388
4670,359,259
4671,922,822
4672,535,435
4673,738,638
4674,212,112
4675,869,769
4676,622,522
4677,116,16
4678,601,501
4679,148,48
4680,368,268
4681,437,337
4682,132,32
4683,706,606
4684,729,629
4685,967,867
4686,1016,916
4687,339,239
4688,885,785
4689,705,605
4690,1018,918
4691,775,675
4692,378,278
4693,827,727
4694,1067,967
4695,344,244
4696,782,682
4697,729,629
4698,204,104
4699,627,527
4700,940,840
4701,374,274
4702,445,345
4703,851,751
4704,171,71
4705,339,239
4706,1073,973
4707,271,171
4708,281,181
4709,126,26
4710,269,169
4711,944,844
4712,1083,983
4713,687,587
4714,697,597
4715,176,76
4716,331,231
4717,785,685
4718,884,784
4719,469,369
4720,175,75
4721,746,646
4722,879,779
4723,717,617
4724,700,600
4725,534,434
4726,560,460
4727,610,510
4728,176,76
4729,748,648
4730,1039,939
4731,1088,988
4732,661,561
4733,999,899
4734,427,327
4735,644,544
4736,652,552
4737,989,889
4738,1025,925
4739,780,680
4740,414,314
4741,1015,915
4742,229,129
4743,868,768
4744,817,717
4745,1040,940
4746,449,349
4747,611,511
4748,985,885
4749,200,100
4750,370,270
4751,180,80
4752,310,210
4753,723,623
4754,671,571
4755,899,799
4756,620,520
4757,327,227
4758,493,393
4759,791,691
4760,587,487
4761,182,82
4762,680,580
4763,161,61
4764,597,497
4765,743,643
4766,666,566
4767,735,635
4768,234,134
4769,855,755
4770,730,630
4771,1026,926
4772,705,605
4773,766,666
4774,854,754
4775,1008,908
4776,529,429
4777,1090,990
4778,842,742
4779,1011,911
4780,847,747
4781,726,626
4782,518,418
4783,645,545
4784,567,467
4785,431,331
4786,640,540
4787,622,522
4788,125,25
4789,913,813
4790,1051,951
4791,374,274
4792,1060,960
4793,496,396
4794,451,351
4795,597,497
4796,670,570
4797,870,770
4798,487,387
4799,611,511
4800,247,147
4801,528,428
4802,927,827
4803,1091,991
4804,899,799
4805,195,95
4806,430,330
4807,103,3
4808,216,116
4809,112,12
4810,147,47
4811,810,710
4812,381,281
4813,141,41
4814,977,877
4815,586,486
4816,953,853
4817,540,440
4818,292,192
4819,350,250
4820,118,18
4821,935,835
4822,628,528
4823,460,360
4824,795,695
4825,591,491
4826,920,820
4827,636,536
4828,568,468
4829,504,404
4830,625,525
4831,576,476
4832,710,610
4833,270,170
4834,997,897
4835,366,266
4836,448,348
4837,221,121
4838,546,446
4839,404,304
4840,455,355
4841,692,592
4842,1030,930
4843,160,60
4844,877,777
4845,629,529
4846,987,887
4847,844,744
4848,662,562
4849,372,272
4850,1057,957
4851,961,861
4852,851,751
4853,1084,984
4854,841,741
4855,1063,963
4856,793,693
4857,713,613
4858,328,228
4859,367,267
4860,737,637
4861,144,44
4862,264,164
4863,1005,905
4864,713,613
4865,319,219
4866,172,72
4867,389,289
4868,550,450
4869,727,627
4870,315,215
4871,385,285
4872,627,527
4873,852,752
4874,696,596
4875,442,342
4876,630,530
4877,1069,969
4878,165,65
4879,518,418
4880,431,331
4881,845,745
4882,184,84
4883,851,751
4884,982,882
4885,998,898
4886,311,211
4887,303,203
4888,549,449
4889,424,324
4890,568,468
4891,493,393
4892,841,741
4893,872,772
4894,584,484
4895,666,566
4896,194,94
4897,1023,923
4898,431,331
4899,1096,996
4900,850,750
4901,843,743
4902,332,232
4903,109,9
4904,1000,900
4905,898,798
4906,214,114
4907,1041,941
4908,1008,908
4909,706,606
4910,436,336
4911,285,185
4912,490,390
4913,416,316
4914,344,244
4915,486,386
4916,145,45
4917,437,337
4918,656,556
4919,561,461
4920,877,777
4921,759,659
4922,353,253
4923,302,202
4924,958,858
4925,168,68
4926,250,150
4927,786,686
4928,541,441
4929,177,77
4930,1067,967
4931,380,280
4932,237,137
4933,833,733
4934,477,377
4935,569,469
4936,888,788
4937,1067,967
4938,366,266
4939,1056,956
4940,980,880
4941,851,751
4942,271,171
4943,955,855
4944,965,865
4945,628,528
4946,376,276
4947,430,330
4948,978,878
4949,178,78
4950,359,259
4951,896,796
4952,603,503
4953,727,627
4954,1081,981
4955,926,826
4956,850,750
4957,1099,999
4958,901,801
4959,326,226
4960,804,704
4961,828,728
4962,550,450
4963,602,502
4964,293,193
4965,1017,917
4966,1059,959
4967,960,860
4968,388,288
4969,144,44
4970,362,262
4971,738,638
4972,161,61
4973,381,281
4974,116,16
4975,768,668
4976,148,48
4977,608,508
4978,537,437
4979,398,298
4980,708,608
4981,139,39
4982,770,670
4983,357,257
4984,374,274
4985,963,863
4986,201,101
4987,376,276
4988,759,659
4989,137,37
4990,123,23
4991,867,767
4992,147,47
4993,298,198
4994,344,244
4995,1040,940
4996,726,626
4997,138,38
4998,911,811
4999,373,273
5000,623,523
5001,1045,945
5002,422,322
5003,945,845
5004,172,72
5005,276,176
5006,311,211
5007,584,484
5008,172,72
5009,553,453
5010,539,439
5011,497,397
5012,307,207
5013,793,693
5014,1021,921
5015,507,407
5016,595,495
5017,921,821
5018,418,318
5019,349,249
5020,640,540
5021,117,17
5022,331,231
5023,802,702
5024,536,436
5025,380,280
5026,884,784
5027,900,800
5028,477,377
5029,868,768
5030,645,545
5031,982,882
5032,122,22
5033,984,884
5034,498,398
5035,1055,955
5036,403,303
5037,1004,904
5038,229,129
5039,523,423
5040,373,273
5041,927,827
5042,368,268
5043,243,143
5044,956,856
5045,564,464
5046,833,733
5047,173,73
5048,402,302
5049,656,556
5050,355,255
5051,615,515
5052,276,176
5053,838,738
5054,937,837
5055,612,512
5056,389,289
5057,746,646
5058,721,621
5059,246,146
5060,163,63
5061,653,553
5062,1056,956
5063,318,218
5064,241,141
5065,968,868
5066,683,583
5067,1056,956
5068,278,178
5069,196,96
5070,842,742
5071,321,221
5072,707,607
5073,874,774
5074,1012,912
5075,764,664
5076,496,396
5077,356,256
5078,526,426
5079,1090,990
5080,1091,991
5081,659,559
5082,1075,975
5083,120,20
5084,992,892
5085,475,375
5086,356,256
5087,175,75
5088,664,564
5089,1092,992
5090,104,4
5091,887,787
5092,251,151
5093,436,336
5094,596,496
5095,891,791
5096,450,350
5097,298,198
5098,229,129
5099,600,500
5100,806,706
5101,113,13
5102,147,47
5103,1012,912
5104,807,707
5105,534,434
5106,872,772
5107,653,553
5108,310,210
5109,269,169
5110,886,786
5111,352,252
5112,530,430
5113,304,204
5114,611,511
5115,1040,940
5116,922,822
5117,847,747
5118,1057,957
5119,154,54
5120,216,116
5121,837,737
5122,317,217
5123,550,450
5124,772,672
5125,267,167
5126,678,578
5127,555,455
5128,587,487
5129,160,60
5130,894,794
5131,963,863
5132,692,592
5133,578,478
5134,1003,903
5135,556,456
5136,371,271
5137,121,21
5138,843,743
5139,799,699
5140,127,27
5141,184,84
5142,420,320
5143,440,340
5144,1002,902
5145,833,733
5146,1074,974
5147,608,508
5148,626,526
5149,1067,967
5150,474,374
5151,639,539
5152,644,544
5153,288,188
5154,767,667
5155,232,132
5156,175,75
5157,222,122
5158,461,361
5159,897,797
5160,417,317
5161,922,822
5162,832,732
5163,1056,956
5164,441,341
5165,1000,900
5166,569,469
5167,939,839
5168,1076,976
5169,204,104
5170,798,698
5171,405,305
5172,618,518
5173,166,66
5174,114,14
5175,914,814
5176,526,426
5177,602,502
5178,903,803
5179,840,740
5180,823,723
5181,1097,997
5182,818,718
5183,582,482
5184,194,94
5185,997,897
5186,748,648
5187,573,473
5188,633,533
5189,928,828
5190,867,767
5191,1002,902
5192,887,787
5193,1090,990
5194,218,118
5195,916,816
5196,156,56
5197,499,399
5198,878,778
5199,127,27
5200,207,107
5201,1007,907
5202,1034,934
5203,537,437
5204,902,802
5205,528,428
5206,755,655
5207,1049,949
5208,281,181
5209,582,482
5210,957,857
5211,504,404
5212,877,777
5213,721,621
5214,366,266
5215,781,681
5216,507,407
5217,328,228
5218,957,857
5219,739,639
5220,827,727
5221,636,536
5222,345,245
5223,944,844
5224,537,437
5225,999,899
5226,290,190
5227,218,118
5228,102,2
5229,185,85
5230,825,725
5231,568,468
5232,917,817
5233,285,185
5234,1055,955
5235,663,563
5236,681,581
5237,252,152
5238,367,267
5239,397,297
5240,417,317
5241,328,228
5242,351,251
5243,692,592
5244,114,14
5245,989,889
5246,791,691
5247,431,331
5248,856,756
5249,827,727
5250,982,882
5251,473,373
5252,329,229
5253,450,350
5254,294,194
5255,447,347
5256,431,331
5257,914,814
5258,879,779
5259,956,856
5260,1022,922
5261,429,329
5262,350,250
5263,986,886
5264,832,732
5265,641,541
5266,981,881
5267,549,449
5268,930,830
5269,916,816
5270,298,198
5271,1094,994
5272,646,546
5273,446,346
5274,973,873
5275,389,289
5276,462,362
5277,261,161
5278,1075,975
5279,697,597
5280,950,850
5281,885,785
5282,326,226
5283,361,261
5284,1098,998
5285,790,690
5286,564,464
5287,790,690
5288,450,350
5289,330,230
5290,340,240
5291,473,373
5292,212,112
5293,1070,970
5294,249,149
5295,485,385
5296,431,331
5297,123,23
5298,605,505
5299,451,351
5300,793,693
5301,807,707
5302,498,398
5303,946,846
5304,380,280
5305,917,817
5306,584,484
5307,383,283
5308,462,362
5309,231,131
5310,584,484
5311,465,365
5312,147,47
5313,769,669
5314,405,305
5315,254,154
5316,171,71
5317,341,241
5318,941,841
5319,1067,967
5320,942,842
5321,572,472
5322,686,586
5323,906,806
5324,428,328
5325,862,762
5326,553,453
5327,647,547
5328,883,783
5329,608,508
5330,406,306
5331,925,825
5332,1081,981
5333,1076,976
5334,863,763
5335,1097,997
5336,779,679
5337,614,514
5338,596,496
5339,810,710
5340,317,217
5341,382,282
5342,719,619
5343,168,68
5344,752,652
5345,868,768
5346,162,62
5347,914,814
5348,1024,924
5349,407,307
5350,767,667
5351,310,210
5352,356,256
5353,663,563
5354,394,294
5355,751,651
5356,591,491
5357,307,207
5358,933,833
5359,529,429
5360,183,83
5361,512,412
5362,404,304
5363,320,220
5364,926,826
5365,130,30
5366,934,834
5367,1050,950
5368,612,512
5369,208,108
5370,139,39
5371,636,536
5372,113,13
5373,927,827
5374,387,287
5375,1003,903
5376,273,173
5377,631,531
5378,177,77
5379,1032,932
5380,584,484
5381,365,265
5382,550,450
5383,648,548
5384,949,849
5385,651,551
5386,1016,916
5387,261,161
5388,691,591
5389,283,183
5390,799,699
5391,1071,971
5392,999,899
5393,827,727
5394,1031,931
5395,408,308
5396,102,2
5397,389,289
5398,435,335
5399,711,611
5400,261,161
5401,128,28
5402,902,802
5403,396,296
5404,963,863
5405,312,212
5406,157,57
5407,751,651
5408,768,668
5409,307,207
5410,677,577
5411,732,632
5412,1048,948
5413,561,461
5414,444,344
5415,983,883
5416,740,640
5417,526,426
5418,245,145
5419,144,44
5420,901,801
5421,442,342
5422,422,322
5423,692,592
5424,251,151
5425,140,40
5426,1044,944
5427,493,393
5428,664,564
5429,449,349
5430,670,570
5431,509,409
5432,126,26
5433,603,503
5434,562,462
5435,116,16
5436,842,742
5437,460,360
5438,949,849
5439,295,195
5440,967,867
5441,197,97
5442,350,250
5443,404,304
5444,980,880
5445,223,123
5446,243,143
5447,764,664
5448,988,888
5449,924,824
5450,1052,952
5451,852,752
5452,619,519
5453,431,331
5454,539,439
5455,1077,977
5456,378,278
5457,808,708
5458,550,450
5459,426,326
5460,404,304
5461,429,329
5462,319,219
5463,836,736
5464,379,279
5465,367,267
5466,354,254
5467,266,166
5468,211,111
5469,424,324
5470,798,698
5471,323,223
5472,1027,927
5473,478,378
5474,427,327
5475,162,62
5476,653,553
5477,838,738
5478,666,566
5479,942,842
5480,684,584
5481,290,190
5482,594,494
5483,572,472
5484,670,570
5485,384,284
5486,800,700
5487,931,831
5488,871,771
5489,324,224
5490,1063,963
5491,856,756
5492,684,584
5493,468,368
5494,348,248
5495,181,81
5496,900,800
5497,298,198
5498,755,655
5499,343,243
5500,597,497
5501,496,396
5502,1035,935
5503,223,123
5504,200,100
5505,388,288
5506,1074,974
5507,764,664
5508,792,692
5509,686,586
5510,206,106
5511,924,824
5512,498,398
5513,1016,916
5514,770,670
5515,752,652
5516,1043,943
5517,1017,917
5518,831,731
5519,709,609
5520,260,160
5521,945,845
5522,795,695
5523,355,255
5524,870,770
5525,344,244
5526,809,709
5527,838,738
5528,426,326
5529,302,202
5530,194,94
5531,570,470
5532,977,877
5533,1031,931
5534,776,676
5535,370,270
5536,599,499
5537,470,370
5538,582,482
5539,154,54
5540,727,627
5541,450,350
5542,925,825
5543,131,31
5544,319,219
5545,353,253
5546,497,397
5547,621,521
5548,940,840
5549,524,424
5550,282,182
5551,155,55
5552,790,690
5553,705,605
5554,700,600
5555,540,440
5556,519,419
5557,744,644
5558,176,76
5559,148,48
5560,675,575
5561,966,866
5562,882,782
5563,292,192
5564,641,541
5565,554,454
5566,724,624
5567,546,446
5568,1086,986
5569,1023,923
5570,474,374
5571,838,738
5572,499,399
5573,637,537
5574,709,609
5575,556,456
5576,766,666
5577,896,796
5578,834,734
5579,921,821
5580,264,164
5581,909,809
5582,522,422
5583,631,531
5584,182,82
5585,689,589
5586,978,878
5587,375,275
5588,268,168
5589,462,362
5590,414,314
5591,824,724
5592,668,568
5593,650,550
5594,959,859
5595,354,254
5596,188,88
5597,182,82
5598,817,717
5599,648,548
5600,1062,962
5601,929,829
5602,490,390
5603,640,540
5604,648,548
5605,180,80
5606,845,745
5607,761,661
5608,831,731
5609,718,618
5610,365,265
5611,1024,924
5612,889,789
5613,1081,981
5614,879,779
5615,669,569
5616,439,339
5617,957,857
5618,836,736
5619,973,873
5620,560,460
5621,717,617
5622,509,409
5623,346,246
5624,114,14
5625,562,462
5626,825,725
5627,755,655
5628,908,808
5629,458,358
5630,218,118
5631,876,776
5632,144,44
5633,1047,947
5634,299,199
5635,1017,917
5636,257,157
5637,511,411
5638,329,229
5639,557,457
5640,812,712
5641,647,547
5642,252,152
5643,641,541
5644,523,423
5645,292,192
5646,508,408
5647,974,874
5648,462,362
5649,107,7
5650,1085,985
5651,340,240
5652,867,767
5653,772,672
5654,747,647
5655,487,387
5656,919,819
5657,656,556
5658,199,99
5659,473,373
5660,792,692
5661,715,615
5662,561,461
5663,840,740
5664,678,578
5665,981,881
5666,899,799
5667,1046,946
5668,514,414
5669,340,240
5670,725,625
5671,337,237
5672,551,451
5673,967,867
5674,375,275
5675,769,669
5676,479,379
5677,439,339
5678,202,102
5679,218,118
5680,916,816
5681,106,6
5682,671,571
5683,835,735
5684,1045,945
5685,728,628
5686,425,325
5687,1046,946
5688,204,104
5689,310,210
5690,630,530
5691,347,247
5692,512,412
5693,423,323
5694,399,299
5695,351,251
5696,1056,956
5697,978,878
5698,1063,963
5699,310,210
5700,677,577
5701,283,183
5702,998,898
5703,833,733
5704,464,364
5705,934,834
5706,633,533
5707,676,576
5708,532,432
5709,852,752
5710,892,792
5711,775,675
5712,169,69
5713,922,822
5714,965,865
5715,960,860
5716,134,34
5717,1048,948
5718,1007,907
5719,929,829
5720,385,285
5721,326,226
5722,500,400
5723,659,559
5724,175,75
5725,149,49
5726,547,447
5727,1051,951
5728,440,340
5729,160,60
5730,446,346
5731,960,860
5732,538,438
5733,705,605
5734,755,655
5735,845,745
5736,460,360
5737,423,323
5738,645,545
5739,622,522
5740,550,450
5741,218,118
5742,589,489
5743,148,48
5744,466,366
5745,817,717
5746,784,684
5747,1061,961
5748,793,693
5749,967,867
5750,137,37
5751,950,850
5752,296,196
5753,590,490
5754,680,580
5755,141,41
5756,273,173
5757,943,843
5758,313,213
5759,564,464
5760,389,289
5761,919,819
5762,123,23
5763,896,796
5764,119,19
5765,581,481
5766,135,35
5767,905,805
5768,602,502
5769,762,662
5770,404,304
5771,1082,982
5772,647,547
5773,791,691
5774,774,674
5775,607,507
5776,978,878
5777,200,100
5778,727,627
5779,822,722
5780,703,603
5781,1025,925
5782,685,585
5783,803,703
5784,880,780
5785,645,545
5786,382,282
5787,1055,955
5788,463,363
5789,779,679
5790,510,410
5791,484,384
5792,1031,931
5793,805,705
5794,657,557
5795,923,823
5796,357,257
5797,1068,968
5798,147,47
5799,455,355
5800,1049,949
5801,118,18
5802,671,571
5803,416,316
5804,362,262
5805,372,272
5806,845,745
5807,145,45
5808,300,200
5809,1085,985
5810,784,684
5811,1007,907
5812,562,462
5813,503,403
5814,476,376
5815,195,95
5816,479,379
5817,657,557
5818,971,871
5819,818,718
5820,416,316
5821,576,476
5822,387,287
5823,530,430
5824,234,134
5825,459,359
5826,966,866
5827,439,339
5828,833,733
5829,673,573
5830,454,354
5831,573,473
5832,173,73
5833,939,839
5834,108,8
5835,484,384
5836,277,177
5837,728,628
5838,153,53
5839,215,115
5840,337,237
5841,1063,963
5842,937,837
5843,632,532
5844,951,851
5845,1011,911
5846,176,76
5847,510,410
5848,1069,969
5849,157,57
5850,121,21
5851,935,835
5852,839,739
5853,1016,916
5854,1012,912
5855,478,378
5856,183,83
5857,937,837
5858,986,886
5859,643,543
5860,330,230
5861,565,465
5862,216,116
5863,330,230
5864,353,253
5865,436,336
5866,222,122
5867,884,784
5868,582,482
5869,290,190
5870,357,257
5871,1071,971
5872,242,142
5873,867,767
5874,606,506
5875,741,641
5876,911,811
5877,844,744
5878,1082,982
5879,510,410
5880,442,342
5881,854,754
5882,275,175
5883,316,216
5884,740,640
5885,1021,921
5886,972,872
5887,343,243
5888,1019,919
5889,584,484
5890,429,329
5891,936,836
5892,472,372
5893,710,610
5894,280,180
5895,951,851
5896,240,140
5897,172,72
5898,464,364
5899,1008,908
5900,113,13
5901,1009,909
5902,791,691
5903,593,493
5904,928,828
5905,589,489
5906,718,618
5907,134,34
5908,766,666
5909,619,519
5910,488,388
5911,722,622
5912,617,517
5913,504,404
5914,175,75
5915,600,500
5916,885,785
5917,583,483
5918,474,374
5919,241,141
5920,685,585
5921,359,259
5922,373,273
5923,976,876
5924,960,860
5925,641,541
5926,370,270
5927,388,288
5928,969,869
5929,934,834
5930,631,531
5931,832,732
5932,106,6
5933,818,718
5934,1051,951
5935,181,81
5936,322,222
5937,698,598
5938,495,395
5939,161,61
5940,972,872
5941,1084,984
5942,604,504
5943,733,633
5944,998,898
5945,886,786
5946,1007,907
5947,498,398
5948,608,508
5949,897,797
5950,151,51
5951,627,527
5952,779,679
5953,982,882
5954,491,391
5955,247,147
5956,956,856
5957,590,490
5958,879,779
5959,197,97
5960,450,350
5961,426,326
5962,724,624
5963,352,252
5964,457,357
5965,966,866
5966,390,290
5967,630,530
5968,760,660
5969,746,646
5970,362,262
5971,536,436
5972,333,233
5973,268,168
5974,519,419
5975,228,128
5976,635,535
5977,118,18
5978,355,255
5979,625,525
5980,771,671
5981,959,859
5982,395,295
5983,311,211
5984,180,80
5985,220,120
5986,1003,903
5987,440,340
5988,863,763
5989,932,832
5990,1087,987
5991,961,861
5992,440,340
5993,106,6
5994,800,700
5995,900,800
5996,849,749
5997,1075,975
5998,257,157
5999,841,741
6000,939,839
6001,1098,998
6002,203,103
6003,186,86
6004,349,249
6005,559,459
6006,614,514
6007,971,871
6008,720,620
6009,587,487
6010,681,581
6011,599,499
6012,505,405
6013,924,824
6014,248,148
6015,787,687
6016,596,496
6017,1043,943
6018,125,25
6019,722,622
6020,729,629
6021,455,355
6022,348,248
6023,311,211
6024,963,863
6025,641,541
6026,141,41
6027,103,3
6028,130,30
6029,178,78
6030,443,343
6031,183,83
6032,952,852
6033,153,53
6034,623,523
6035,486,386
6036,218,118
6037,586,486
6038,198,98
6039,584,484
6040,724,624
6041,658,558
6042,419,319
